Nom;ISIN;Type;Volume;Prix;URL
BFF BANKING GROUP S....;IT0005244402;Action;200;7.200;/fr/marche/deutsche-boerse-ag/bff-banking-group-s-p-a-IT0005244402-F2BF-EUR-XFRA/seance
ENEA AB  O.N.;SE0009697220;Action;0;6.850;/fr/marche/deutsche-boerse-ag/enea-ab-o-n-SE0009697220-FEED5-EUR-XFRA/seance
BILIA AB A FRIA  SK ...;SE0009921588;Action;0;10.280;/fr/marche/deutsche-boerse-ag/bilia-ab-a-fria-sk-2-50-SE0009921588-FBHJC-EUR-XFRA/seance
NORATIS AG  INH. O.N...;DE000A2E4MK4;Action;0;0.800;/fr/marche/deutsche-boerse-ag/noratis-ag-inh-o-n-DE000A2E4MK4-FNUVA-EUR-XFRA/seance
SOLSTAD FARSTAD NK 2;NO0003080608;Action;0;3.045;/fr/marche/deutsche-boerse-ag/solstad-farstad-nk-2-NO0003080608-FSZL-EUR-XFRA/seance
ALZCHEM GROUP AG NPV...;DE000A2YNT30;Action;15547;102.9;/fr/marche/london-stock-exchange-mtf/alzchem-group-ag-npv-post-spl-DE000A2YNT30-0ACT-EUR-XLOM/seance
Mauna Kea Technologi...;FR0010609263;Action;0;0.0763;/fr/marche/deutsche-boerse-ag/mauna-kea-technologies-FR0010609263-F1MK-EUR-XFRA/seance
HESSE NEWMAN CAP. O....;DE000HNC2059;Action;0;19.900;/fr/marche/deutsche-boerse-ag/hesse-newman-cap-o-n-DE000HNC2059-FRTML-EUR-XFRA/seance
CORESTATE CAPITAL HL...;LU1296758029;Action;100;0.253;/fr/marche/deutsche-boerse-ag/corestate-capital-hldg-LU1296758029-FCCAP-EUR-XFRA/seance
Cegedim;FR0000053506;Action;0;11.050;/fr/marche/deutsche-boerse-ag/cegedim-FR0000053506-FC7E-EUR-XFRA/seance
COFACE S.A. INH. EO ...;FR0010667147;Action;0;16.350;/fr/marche/deutsche-boerse-ag/coface-s-a-inh-eo-2-FR0010667147-F65C-EUR-XFRA/seance
ITALGAS S.P.A.  O.N.;IT0005211237;Action;176;6.580;/fr/marche/deutsche-boerse-ag/italgas-s-p-a-o-n-IT0005211237-FI10-EUR-XFRA/seance
MAX AUTOMATION AG NA...;DE000A2DA588;Action;0;5.520;/fr/marche/deutsche-boerse-ag/max-automation-ag-na-o-n-DE000A2DA588-FMXHN-EUR-XFRA/seance
MEDIOS AG  O.N.;DE000A1MMCC8;Action;120;10.840;/fr/marche/deutsche-boerse-ag/medios-ag-o-n-DE000A1MMCC8-FILM1-EUR-XFRA/seance
CONSTR.AUX.FERR. INH...;ES0121975009;Action;0;36.950;/fr/marche/deutsche-boerse-ag/constr-aux-ferr-inh-ES0121975009-FAXF1-EUR-XFRA/seance
ACARIX AB;SE0009268717;Action;0;0.012;/fr/marche/deutsche-boerse-ag/acarix-ab-SE0009268717-F7AC-EUR-XFRA/seance
RESURS HOLDING AB;SE0007665823;Action;0;2.055;/fr/marche/deutsche-boerse-ag/resurs-holding-ab-SE0007665823-F4R6-EUR-XFRA/seance
Maisons du Monde;FR0013153541;Action;0;2.360;/fr/marche/deutsche-boerse-ag/maisons-du-monde-FR0013153541-FZMM-EUR-XFRA/seance
Signify N.V.;NL0011821392;Action;0;17.680;/fr/marche/deutsche-boerse-ag/signify-n-v-NL0011821392-FG14-EUR-XFRA/seance
PICTET-EUROL.IND.NA....;LU0255980913;Tracker;0;230.347;/fr/marche/deutsche-boerse-ag/pictet-eurol-ind-na-peo-LU0255980913-FPJAD-EUR-XFRA/seance
GenSight Biologics S...;FR0013183985;Action;0;0.199;/fr/marche/deutsche-boerse-ag/gensight-biologics-s-a-FR0013183985-FG49N-EUR-XFRA/seance
CRCAM NORD DE FRANCE...;FR0000185514;Action;-;16.302;/fr/marche/london-stock-exchange-mtf/crcam-nord-de-france-eur3-05-FR0000185514-0AHI-EUR-XLOM/seance
NETWEEK SPA NPV (POS...;IT0005545675;Action;-;0.370;/fr/marche/london-stock-exchange-mtf/netweek-spa-npv-post-split-IT0005545675-0Q8U-EUR-XLOM/seance
KOMPUTRONIK SA PLN0....;PLKMPTR00012;Action;-;10.22;/fr/marche/london-stock-exchange-mtf/komputronik-sa-pln0-10-PLKMPTR00012-0LV9-PLN-XLOM/seance
REINHOLD EUROPE AB N...;SE0001856519;Action;-;-;/fr/marche/london-stock-exchange-mtf/reinhold-europe-ab-npv-SE0001856519-0MN4-PLN-XLOM/seance
TATRY MOUNTAIN RESOR...;SK1120010287;Action;-;27.600;/fr/marche/london-stock-exchange-mtf/tatry-mountain-resorts-as-eur7-SK1120010287-0OFY-EUR-XLOM/seance
PCC EXOL SA PLN1.00;PLPCCEX00010;Action;-;1.760;/fr/marche/london-stock-exchange-mtf/pcc-exol-sa-pln1-00-PLPCCEX00010-0QA2-PLN-XLOM/seance
BRONDBYERNES I.F. FO...;DK0010247956;Action;-;0.536;/fr/marche/london-stock-exchange-mtf/brondbyernes-i-f-fodbold-a-s-DK0010247956-0HSI-DKK-XLOM/seance
TELE2 AB SER'A'NPV;SE0005190220;Action;-;113.00;/fr/marche/london-stock-exchange-mtf/tele2-ab-ser-a-npv-SE0005190220-0QE5-SEK-XLOM/seance
FORMYCON AG NPV (BR);DE000A1EWVY8;Action;198;21.650;/fr/marche/london-stock-exchange-mtf/formycon-ag-npv-br-DE000A1EWVY8-0W4N-EUR-XLOM/seance
DETECTION TECHNOLOGY...;FI4000115464;Action;-;13.857;/fr/marche/london-stock-exchange-mtf/detection-technology-oyj-npv-FI4000115464-0CXE-EUR-XLOM/seance
BNP PARIBAS EASY FR ...;FR0011550672;Tracker;-;15.763;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-fr-sicav-bnp-FR0011550672-0XC8-EUR-XLOM/seance
BNP PARIBAS EASY FR ...;FR0012739431;Tracker;-;14.999;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-fr-sicav-bnp-FR0012739431-0XDX-EUR-XLOM/seance
BNP PARIBAS EASY FR ...;FR0012740983;Tracker;-;13.057;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-fr-sicav-bnp-FR0012740983-0XE1-EUR-XLOM/seance
Biophytis S.A.;FR001400OLP5;Action;580;0.1753;/fr/marche/london-stock-exchange-mtf/biophytis-s-a-FR001400OLP5-0D1W-EUR-XLOM/seance
CAPITEA SA PLN0.05;PLGTBCK00297;Action;-;0.0100;/fr/marche/london-stock-exchange-mtf/capitea-sa-pln0-05-PLGTBCK00297-0F1J-PLN-XLOM/seance
STORYTEL SER'B'NPV;SE0007439443;Action;505;92.400;/fr/marche/london-stock-exchange-mtf/storytel-ser-b-npv-SE0007439443-0GBU-SEK-XLOM/seance
LPP S.A.  ZY 2;PLLPP0000011;Action;0;3 649.000;/fr/marche/deutsche-boerse-ag/lpp-s-a-zy-2-PLLPP0000011-F1RY-EUR-XFRA/seance
PUBLITY AG NPV;DE0006972508;Action;-;1.3993;/fr/marche/london-stock-exchange-mtf/publity-ag-npv-DE0006972508-0VZS-EUR-XLOM/seance
AON PLC (IE) COM USD...;IE00BLP1HW54;Action;33;370.380;/fr/marche/london-stock-exchange-mtf/aon-plc-ie-com-usd0-01-cl-a-IE00BLP1HW54-0XHL-USD-XLOM/seance
BNP PARIBAS EASY CAC...;FR0010150458;Tracker;-;12.366;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-cac-40-ucits-FR0010150458-0W9D-EUR-XLOM/seance
PROLIGHT DIAGNOSTICS...;SE0003618230;Action;-;0.157;/fr/marche/london-stock-exchange-mtf/prolight-diagnostics-ab-npv-SE0003618230-0G5I-SEK-XLOM/seance
IMMUNOVIA AB NPV;SE0006091997;Action;-;0.262;/fr/marche/london-stock-exchange-mtf/immunovia-ab-npv-SE0006091997-0G8X-SEK-XLOM/seance
GAPWAVES AB SER'B'NP...;SE0009155518;Action;-;32.950;/fr/marche/london-stock-exchange-mtf/gapwaves-ab-ser-b-npv-SE0009155518-0GF1-SEK-XLOM/seance
ISHARES VII PLC MSCI...;IE00BYXZ2585;Tracker;0;6.530;/fr/marche/london-stock-exchange-mtf/ishares-vii-plc-msci-emu-ucits-IE00BYXZ2585-0Y8Z-EUR-XLOM/seance
BNP PARIBAS EASY SIC...;LU1481201025;Tracker;-;139.860;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-sicav-bnp-par-LU1481201025-0HFT-EUR-XLOM/seance
BNP PARIBAS EASY SIC...;LU1481201702;Tracker;-;89.710;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-sicav-bnp-par-LU1481201702-0HFZ-EUR-XLOM/seance
AGROTON PUBLIC LIMIT...;CY0101062111;Action;-;4.360;/fr/marche/london-stock-exchange-mtf/agroton-public-limited-eur0-02-CY0101062111-0QH1-PLN-XLOM/seance
ASBISC ENTERPRISES P...;CY1000031710;Action;-;3.3500;/fr/marche/london-stock-exchange-mtf/asbisc-enterprises-plc-ord-usd-CY1000031710-0QGZ-PLN-XLOM/seance
COSMO PHARMACEUTICAL...;NL0011832936;Action;997;46.300;/fr/marche/london-stock-exchange-mtf/cosmo-pharmaceuticals-n-v-eur-NL0011832936-0RGI-CHF-XLOM/seance
EST MEDIA VAGYONK.UF...;HU0000151956;Action;0;0.123;/fr/marche/deutsche-boerse-ag/est-media-vagyonk-uf-78-HU0000151956-FE8E4-EUR-XFRA/seance
Saint Jean Groupe;FR0000060121;Action;-;20.599;/fr/marche/london-stock-exchange-mtf/saint-jean-groupe-FR0000060121-0JBL-EUR-XLOM/seance
ANY SECURITY PRINTIN...;HU0000093257;Action;-;722.3;/fr/marche/london-stock-exchange-mtf/any-security-printing-company-HU0000093257-0JC5-HUF-XLOM/seance
PCI BIOTECH HOLDING ...;NO0010405640;Action;-;1.220;/fr/marche/london-stock-exchange-mtf/pci-biotech-holding-asa-nok-0-NO0010405640-0JGL-NOK-XLOM/seance
REJLERS AB SER'B'NPV;SE0000123671;Action;-;166.400;/fr/marche/london-stock-exchange-mtf/rejlers-ab-ser-b-npv-SE0000123671-0JH0-SEK-XLOM/seance
N.V. Bever Holding;NL0000285278;Action;-;2.600;/fr/marche/london-stock-exchange-mtf/n-v-bever-holding-NL0000285278-0JJA-EUR-XLOM/seance
ROMPETROL RAFINARE R...;ROPTRMACNOR5;Action;-;0.0713;/fr/marche/london-stock-exchange-mtf/rompetrol-rafinare-ron0-1-ROPTRMACNOR5-0JK8-RON-XLOM/seance
SIPEF;BE0003898187;Action;-;62.000;/fr/marche/london-stock-exchange-mtf/sipef-BE0003898187-0JSU-EUR-XLOM/seance
Société Industrielle...;FR0000076952;Action;-;9 400.000;/fr/marche/london-stock-exchange-mtf/societe-industrielle-et-financiere-de-l-artois-FR0000076952-0JWM-EUR-XLOM/seance
S.N.T.G.N. TRANSGAZ ...;ROTGNTACNOR8;Action;-;243.700;/fr/marche/london-stock-exchange-mtf/s-n-t-g-n-transgaz-s-a-ron10-ROTGNTACNOR8-0JZK-RON-XLOM/seance
ELECNOR SA EUR0.1;ES0129743318;Action;40;16.380;/fr/marche/london-stock-exchange-mtf/elecnor-sa-eur0-1-ES0129743318-0K97-EUR-XLOM/seance
REALIA BUSINESS SA O...;ES0173908015;Action;1;0.928;/fr/marche/london-stock-exchange-mtf/realia-business-sa-ord-eur0-24-ES0173908015-0KBV-EUR-XLOM/seance
APRANGA EUR0.29;LT0000102337;Action;-;2.47;/fr/marche/london-stock-exchange-mtf/apranga-eur0-29-LT0000102337-0KJF-EUR-XLOM/seance
Altareit;FR0000039216;Action;-;500.0;/fr/marche/london-stock-exchange-mtf/altareit-FR0000039216-0KXY-EUR-XLOM/seance
CSE REG CRED AGRI MU...;FR0000045551;Action;-;75.510;/fr/marche/london-stock-exchange-mtf/cse-reg-cred-agri-mut-du-morbi-FR0000045551-0AHX-EUR-XLOM/seance
Société Anonyme d'Ex...;FR0014003AQ4;Action;-;194.50;/fr/marche/london-stock-exchange-mtf/societe-anonyme-d-explosifs-et-produits-chimiques-FR0014003AQ4-0AVG-EUR-XLOM/seance
ADOLFO DOMINGUEZ SA ...;ES0106000013;Action;-;4.52;/fr/marche/london-stock-exchange-mtf/adolfo-dominguez-sa-eur0-6-ES0106000013-0DGZ-EUR-XLOM/seance
ARENDALS FOSSEKOMPAN...;NO0003572802;Action;-;120.0;/fr/marche/london-stock-exchange-mtf/arendals-fossekompani-asa-nok4-NO0003572802-0DHA-NOK-XLOM/seance
ACOMO N.V.;NL0000313286;Action;11;20.450;/fr/marche/london-stock-exchange-mtf/acomo-n-v-NL0000313286-0DLI-EUR-XLOM/seance
Barbara Bui;FR0000062788;Action;-;6.450;/fr/marche/london-stock-exchange-mtf/barbara-bui-FR0000062788-0DPI-EUR-XLOM/seance
CI GAMES SE PLN0.01;PLCTINT00018;Action;-;2.150;/fr/marche/london-stock-exchange-mtf/ci-games-se-pln0-01-PLCTINT00018-0LSE-PLN-XLOM/seance
Lavide Holding N.V.;NL0010545679;Action;-;0.650;/fr/marche/london-stock-exchange-mtf/lavide-holding-n-v-NL0010545679-0QFQ-EUR-XLOM/seance
OT LOGISTICS SA PLN0...;PLODRTS00017;Action;-;18.600;/fr/marche/london-stock-exchange-mtf/ot-logistics-sa-pln0-24-PLODRTS00017-0QGO-PLN-XLOM/seance
SESA S.P.A NPV;IT0004729759;Action;852;60.450;/fr/marche/london-stock-exchange-mtf/sesa-s-p-a-npv-IT0004729759-0QHK-EUR-XLOM/seance
Viohalco S.A.;BE0974271034;Action;-;5.520;/fr/marche/london-stock-exchange-mtf/viohalco-s-a-BE0974271034-0QI2-EUR-XLOM/seance
MEDICALGORITHMICS SA...;PLMDCLG00015;Action;-;108.2;/fr/marche/london-stock-exchange-mtf/medicalgorithmics-sa-pln0-10-PLMDCLG00015-0QR8-PLN-XLOM/seance
AUTOHELLAS SA EUR0.0...;GRS337003008;Action;-;10.905;/fr/marche/london-stock-exchange-mtf/autohellas-sa-eur0-08-GRS337003008-0QRV-EUR-XLOM/seance
CONSTELLIUM SE (FRAN...;FR0013467479;Action;-;12.600;/fr/marche/london-stock-exchange-mtf/constellium-se-france-eur0-0-FR0013467479-0QSG-EUR-XLOM/seance
CROWN ENERGY AB NPV;SE0004210854;Action;-;2.290;/fr/marche/london-stock-exchange-mtf/crown-energy-ab-npv-SE0004210854-0QSX-SEK-XLOM/seance
LESS SA PLN0.20;PLINTGR00013;Action;-;13.290;/fr/marche/london-stock-exchange-mtf/less-sa-pln0-20-PLINTGR00013-0LUH-PLN-XLOM/seance
KREDYT INKASO SA PLN...;PLKRINK00014;Action;-;15.4;/fr/marche/london-stock-exchange-mtf/kredyt-inkaso-sa-pln1-00-PLKRINK00014-0LVD-PLN-XLOM/seance
PROTEKTOR SA PLN0.50;PLLZPSK00019;Action;-;3.700;/fr/marche/london-stock-exchange-mtf/protektor-sa-pln0-50-PLLZPSK00019-0LVO-PLN-XLOM/seance
MAGNA POLONIA SA PLN...;PLNFI0600010;Action;-;1.120;/fr/marche/london-stock-exchange-mtf/magna-polonia-sa-pln1-00-PLNFI0600010-0LWJ-PLN-XLOM/seance
PAMAPOL SA PLN1.00;PLPMPOL00031;Action;-;7.900;/fr/marche/london-stock-exchange-mtf/pamapol-sa-pln1-00-PLPMPOL00031-0LXG-PLN-XLOM/seance
BIOTON SA PLN20.00;PLBIOTN00029;Action;-;0.1998;/fr/marche/london-stock-exchange-mtf/bioton-sa-pln20-00-PLBIOTN00029-0DTR-PLN-XLOM/seance
BYGGMA ASA NOK0.26;NO0003087603;Action;-;27.9;/fr/marche/london-stock-exchange-mtf/byggma-asa-nok0-26-NO0003087603-0DVM-NOK-XLOM/seance
Groupe CRIT;FR0000036675;Action;7;60.600;/fr/marche/london-stock-exchange-mtf/groupe-crit-FR0000036675-0DZJ-EUR-XLOM/seance
LEVANTINA DE EDIFICA...;ES0158300410;Action;-;-;/fr/marche/london-stock-exchange-mtf/levantina-de-edificacion-obras-ES0158300410-0OKO-EUR-XLOM/seance
CLR INVESTMENT FUND ...;CY0005770710;Action;-;0.040;/fr/marche/london-stock-exchange-mtf/clr-investment-fund-public-co-CY0005770710-0DZR-EUR-XLOM/seance
DANTAX A/S DKK100;DK0015205637;Action;-;89.00;/fr/marche/london-stock-exchange-mtf/dantax-a-s-dkk100-DK0015205637-0E3J-DKK-XLOM/seance
Ease2pay N.V.;NL0000345627;Action;-;0.4250;/fr/marche/london-stock-exchange-mtf/ease2pay-n-v-NL0000345627-0E63-EUR-XLOM/seance
DOME INVESTMENTS PUB...;CY0002101513;Action;-;0.720;/fr/marche/london-stock-exchange-mtf/dome-investments-public-compan-CY0002101513-0E6E-EUR-XLOM/seance
ST Dupont;FR0000054199;Action;-;0.0670;/fr/marche/london-stock-exchange-mtf/st-dupont-FR0000054199-0E6R-EUR-XLOM/seance
EUROCONSULTANTS SA E...;GRS439003005;Action;-;2.840;/fr/marche/london-stock-exchange-mtf/euroconsultants-sa-eur0-15-GRS439003005-0ECJ-EUR-XLOM/seance
OEM INTL AB SER'B'NP...;SE0017766843;Action;2500;127.400;/fr/marche/london-stock-exchange-mtf/oem-intl-ab-ser-b-npv-SE0017766843-0QTY-SEK-XLOM/seance
GABETTI PROPERTY SOL...;IT0005023038;Action;-;-;/fr/marche/london-stock-exchange-mtf/gabetti-property-solutions-spa-IT0005023038-0QU7-EUR-XLOM/seance
EPISURF MEDICAL AB S...;SE0003491562;Action;-;0.129;/fr/marche/london-stock-exchange-mtf/episurf-medical-ab-ser-b-npv-SE0003491562-0QUT-SEK-XLOM/seance
BREDERODE(LUX) NPV;LU1068091351;Action;165;105.66;/fr/marche/london-stock-exchange-mtf/brederode-lux-npv-LU1068091351-0QWB-EUR-XLOM/seance
EDREAMS ODIGEO EUR0....;LU1048328220;Action;63;6.440;/fr/marche/london-stock-exchange-mtf/edreams-odigeo-eur0-10-LU1048328220-0QS9-EUR-XLOM/seance
C-RAD AB SER'B'NPV;SE0002016352;Action;-;29.050;/fr/marche/london-stock-exchange-mtf/c-rad-ab-ser-b-npv-SE0002016352-0R44-SEK-XLOM/seance
IMS SA PLN0.02;PLINTMS00019;Action;-;-;/fr/marche/london-stock-exchange-mtf/ims-sa-pln0-02-PLINTMS00019-0R4I-PLN-XLOM/seance
VIGO PHOTONICS SA PL...;PLVIGOS00015;Action;-;719.522;/fr/marche/london-stock-exchange-mtf/vigo-photonics-sa-pln1-00-PLVIGOS00015-0R4B-PLN-XLOM/seance
TORPOL SA PLN0.20;PLTORPL00016;Action;-;12.883;/fr/marche/london-stock-exchange-mtf/torpol-sa-pln0-20-PLTORPL00016-0QXB-PLN-XLOM/seance
ABL GROUP ASA NOK0.1...;NO0010715394;Action;-;9.320;/fr/marche/london-stock-exchange-mtf/abl-group-asa-nok0-10-NO0010715394-0QXF-NOK-XLOM/seance
CEMENTOS MOLINS SA E...;ES0117360117;Action;-;8.400;/fr/marche/london-stock-exchange-mtf/cementos-molins-sa-eur0-30-ES0117360117-0E07-EUR-XLOM/seance
EIK FASTEIGNAFELAG H...;IS0000020709;Action;-;-;/fr/marche/london-stock-exchange-mtf/eik-fasteignafelag-hf-isk1-IS0000020709-0R70-ISK-XLOM/seance
TINC COMM VA NPV;BE0974282148;Action;-;10.280;/fr/marche/london-stock-exchange-mtf/tinc-comm-va-npv-BE0974282148-0R7T-EUR-XLOM/seance
EOLUS VIND AB SER'B'...;SE0007075056;Action;-;48.850;/fr/marche/london-stock-exchange-mtf/eolus-vind-ab-ser-b-npv-SE0007075056-0R8F-SEK-XLOM/seance
HOPSCOTCH Groupe;FR0000065278;Action;-;17.800;/fr/marche/london-stock-exchange-mtf/hopscotch-groupe-FR0000065278-0Q6W-EUR-XLOM/seance
NATURHOUSE HEALTH SA...;ES0105043006;Action;121;1.700;/fr/marche/london-stock-exchange-mtf/naturhouse-health-sa-eur0-05-ES0105043006-0R9G-EUR-XLOM/seance
Cnova N.V.;NL0010949392;Action;-;2.3082;/fr/marche/london-stock-exchange-mtf/cnova-n-v-NL0010949392-0RAB-EUR-XLOM/seance
OSE Immunotherapeuti...;FR0012127173;Action;0;5.385;/fr/marche/london-stock-exchange-mtf/ose-immunotherapeutics-FR0012127173-0RAD-EUR-XLOM/seance
ABIONYX Pharma SA;FR0012616852;Action;193;1.182;/fr/marche/london-stock-exchange-mtf/abionyx-pharma-sa-FR0012616852-0RAG-EUR-XLOM/seance
IRCE SPA EUR0.52;IT0001077780;Action;-;2.570;/fr/marche/london-stock-exchange-mtf/irce-spa-eur0-52-IT0001077780-0EVS-EUR-XLOM/seance
SOGN SPAREBANK NOK50...;NO0006000603;Action;-;245.000;/fr/marche/london-stock-exchange-mtf/sogn-sparebank-nok50-grunnfond-NO0006000603-0EW2-NOK-XLOM/seance
MEVACO METALLURGICAL...;GRS319103008;Action;-;0.900;/fr/marche/london-stock-exchange-mtf/mevaco-metallurgical-s-a-eur0-GRS319103008-0F8O-EUR-XLOM/seance
Malteries Franco-Bel...;FR0000030074;Action;-;110.000;/fr/marche/london-stock-exchange-mtf/malteries-franco-belges-FR0000030074-0F8R-EUR-XLOM/seance
JAEREN SPAREBANK NOK...;NO0010359433;Action;-;360.000;/fr/marche/london-stock-exchange-mtf/jaeren-sparebank-nok25-grunnfo-NO0010359433-0EZK-NOK-XLOM/seance
MECANICA FINA SA RON...;ROMECEACNOR3;Action;-;7.900;/fr/marche/london-stock-exchange-mtf/mecanica-fina-sa-ron2-50-ROMECEACNOR3-0RAT-RON-XLOM/seance
Futebol Clube do Por...;PTFCP0AM0008;Action;-;0.660;/fr/marche/london-stock-exchange-mtf/futebol-clube-do-porto-futebol-sad-PTFCP0AM0008-0MSQ-EUR-XLOM/seance
Lotus Bakeries NV;BE0003604155;Action;238;8 110.000;/fr/marche/london-stock-exchange-mtf/lotus-bakeries-nv-BE0003604155-0F4O-EUR-XLOM/seance
LUXOR AS SER'B'DKK10...;DK0010213628;Action;-;525.0;/fr/marche/london-stock-exchange-mtf/luxor-as-ser-b-dkk100-DK0010213628-0F5M-DKK-XLOM/seance
PANDORA INVESTMENTS ...;CY0005730714;Action;-;0.190;/fr/marche/london-stock-exchange-mtf/pandora-investments-public-ltd-CY0005730714-0FND-EUR-XLOM/seance
Precia;FR0014004EC4;Action;-;23.460;/fr/marche/london-stock-exchange-mtf/precia-FR0014004EC4-0FOS-EUR-XLOM/seance
NICOLAS CORREA SA EU...;ES0166300212;Action;6;10.000;/fr/marche/london-stock-exchange-mtf/nicolas-correa-sa-eur0-8-ES0166300212-0FDN-EUR-XLOM/seance
REC SILICON ASA NOK1;NO0010112675;Action;2071;1.531;/fr/marche/london-stock-exchange-mtf/rec-silicon-asa-nok1-NO0010112675-0FS8-NOK-XLOM/seance
ENNOGIE SOLAR GROUP ...;DK0010305077;Action;-;24.501;/fr/marche/london-stock-exchange-mtf/ennogie-solar-group-a-s-dkk1-DK0010305077-0FXT-DKK-XLOM/seance
SOLAR A/S SER'B'DKK1...;DK0010274844;Action;-;247.000;/fr/marche/london-stock-exchange-mtf/solar-a-s-ser-b-dkk100-DK0010274844-0G33-DKK-XLOM/seance
Ibersol  SGPS  S.A.;PTIBS0AM0008;Action;19;8.700;/fr/marche/london-stock-exchange-mtf/ibersol-sgps-s-a-PTIBS0AM0008-0KJ7-EUR-XLOM/seance
Toyota Caetano Portu...;PTSCT0AP0018;Action;-;3.410;/fr/marche/london-stock-exchange-mtf/toyota-caetano-portugal-s-a-PTSCT0AP0018-0FYA-EUR-XLOM/seance
MAX AUTOMATION SE NP...;DE000A2DA588;Action;10;5.560;/fr/marche/london-stock-exchange-mtf/max-automation-se-npv-reg-DE000A2DA588-0RK5-EUR-XLOM/seance
ARTIFEX MUNDI SA PLN...;PLARTFX00011;Action;-;9.20;/fr/marche/london-stock-exchange-mtf/artifex-mundi-sa-pln0-01-PLARTFX00011-0RKD-PLN-XLOM/seance
GRUPA AZOTY ZAKL.AZO...;PLZAPUL00057;Action;-;109.500;/fr/marche/london-stock-exchange-mtf/grupa-azoty-zakl-azotowe-pulaw-PLZAPUL00057-0OII-PLN-XLOM/seance
IFIRMA SA PLN0.10;PLPWRMD00011;Action;-;1.680;/fr/marche/london-stock-exchange-mtf/ifirma-sa-pln0-10-PLPWRMD00011-0LXZ-PLN-XLOM/seance
SEKO SA PLN0.10;PLSEKO000014;Action;-;11.400;/fr/marche/london-stock-exchange-mtf/seko-sa-pln0-10-PLSEKO000014-0LYE-PLN-XLOM/seance
SELENA FM SA PLN0.05;PLSELNA00010;Action;-;15.430;/fr/marche/london-stock-exchange-mtf/selena-fm-sa-pln0-05-PLSELNA00010-0LYF-PLN-XLOM/seance
SKYLINE INVESTMENT S...;PLSKLNW00011;Action;-;0.830;/fr/marche/london-stock-exchange-mtf/skyline-investment-sa-pln1-00-PLSKLNW00011-0OJU-PLN-XLOM/seance
FABRYKA FARB I LAKIE...;PLSNZKA00033;Action;-;41.100;/fr/marche/london-stock-exchange-mtf/fabryka-farb-i-lakierow-sniezk-PLSNZKA00033-0LYO-PLN-XLOM/seance
NTR HOLDING AS SER'B...;DK0010027671;Action;-;55.50;/fr/marche/london-stock-exchange-mtf/ntr-holding-as-ser-b-dkk2-00-DK0010027671-0M1Y-DKK-XLOM/seance
KD FINANCNA DRUZBA D...;SI0031110164;Action;-;479.500;/fr/marche/london-stock-exchange-mtf/kd-financna-druzba-d-d-npv-SI0031110164-0M5A-EUR-XLOM/seance
FORMPIPE SOFTWARE NP...;SE0001338039;Action;-;26.100;/fr/marche/london-stock-exchange-mtf/formpipe-software-npv-SE0001338039-0M8Y-SEK-XLOM/seance
Spadel SA;BE0003798155;Action;-;185.000;/fr/marche/london-stock-exchange-mtf/spadel-sa-BE0003798155-0OH1-EUR-XLOM/seance
Mutter Ventures  S.A...;ES0105697009;Action;-;3.50;/fr/marche/euronext-access-paris/mutter-ventures-s-a-ES0105697009-MLMUT-EUR-XMLI/seance
DUNI AB;SE0000616716;Action;0;8.300;/fr/marche/deutsche-boerse-ag/duni-ab-SE0000616716-F2DU-EUR-XFRA/seance
Cnova N.V.;NL0010949392;Action;-;0.080;/fr/marche/deutsche-boerse-ag/cnova-n-v-NL0010949392-F5CN-EUR-XFRA/seance
RAI WAY SPA O.N.;IT0005054967;Action;0;5.420;/fr/marche/deutsche-boerse-ag/rai-way-spa-o-n-IT0005054967-F4RW-EUR-XFRA/seance
ADO PROPERTIES S.A. ...;LU1250154413;Action;2340;0.215;/fr/marche/deutsche-boerse-ag/ado-properties-s-a-npv-LU1250154413-FADJ-EUR-XFRA/seance
INFRASTRUT.WIRELESS ...;IT0005090300;Action;0;9.415;/fr/marche/deutsche-boerse-ag/infrastrut-wireless-ital-IT0005090300-FWI8-EUR-XFRA/seance
HELLA GMBH+CO. KGAA ...;DE000A13SX22;Action;0;85.000;/fr/marche/deutsche-boerse-ag/hella-gmbh-co-kgaa-o-n-DE000A13SX22-FHLE-EUR-XFRA/seance
AUTOSTORE HOLDINGS L...;;Action;-;0.9000;/fr/marche/other-otc/autostore-holdings-ltd-AUTSF-USD-OOTC/seance
JOST WERKE SE;;Action;-;-;/fr/marche/other-otc/jost-werke-se-JSTWF-USD-OOTC/seance
NACON;;Action;-;-;/fr/marche/other-otc/nacon-NACNF-USD-OOTC/seance
EATON CORPORATION PL...;IE00B8KQN827;Action;835;275.780;/fr/marche/london-stock-exchange-mtf/eaton-corporation-plc-com-usd0-IE00B8KQN827-0Y3K-USD-XLOM/seance
ALLEGION PLC COM USD...;IE00BFRT3W74;Action;83;122.256;/fr/marche/london-stock-exchange-mtf/allegion-plc-com-usd0-01-IE00BFRT3W74-0Y5C-USD-XLOM/seance
VILNIAUS BALDAI AB E...;LT0000104267;Action;-;15.000;/fr/marche/london-stock-exchange-mtf/vilniaus-baldai-ab-eur1-16-LT0000104267-0IY5-EUR-XLOM/seance
